movie_id,title,original_title,release_date,budget,revenue,vote_average,runtime,release_year,release_month,director_id,director_original_name,cast_ids,cast_original_names
297721,강남 1970,강남 1970,2015-01-21,0,0,6.483,135,2015.0,1.0,1294627,유하,1245104|1222330|96484|64456|1374514,이민호|김래원|정진영|김지수|김설현
297740,철원기행,철원기행,2014-10-04,0,0,6.8,99,2014.0,10.0,1374544,김대환,1338164|1432841|1374542|1374543|1790482,문창길|이영란|Kim Min-hyeok|이상희|양흥주
297743,한여름의 판타지아,한여름의 판타지아,2015-06-11,0,0,7.2,97,2015.0,6.0,1130921,장건재,1374555|1374556|125732|1286439|3124640,김새벽|岩瀬亮|임형국|康すおん|Park Hyun-young
298020,찡찡 막막,찡찡 막막,2014-10-04,0,0,6.0,97,2014.0,10.0,1375064,Park Je-wook,1375062|1375063|2187773|3580429|3580430,오창경|Cho Ha-young|Park Jong-dae|Kim Bong-seong|Jeon Young-ho
298022,거리 속 작은 연못,거리 속 작은 연못,2014-10-04,0,0,5.25,90,2014.0,10.0,1375071,Lee Kang-gil,,
298153,다이빙벨,다이빙벨,2014-10-23,0,0,7.682,77,2014.0,10.0,1375321,이상호,1375321|2193287|2193292|2189102,이상호|이종인|손석희|박근혜
299098,사토미를 찾아라,사토미를 찾아라,2014-10-16,0,0,6.0,90,2014.0,10.0,,,1377705|2617547|2617548|2617549|1995385,里美ゆりあ|Kwak Han-goo|Sun Woo-chul|Shim Chae-won|Ahn Jin-woo-I
299244,슬로우 비디오,슬로우 비디오,2014-10-02,0,0,7.1,105,2014.0,10.0,1296107,Kim Yeong-tak,63442|87890|77188|560070|1378121,차태현|남상미|오달수|진경|Lee Hwa-Kyum
300433,기술자들,기술자들,2014-12-24,0,0,6.966,116,2014.0,12.0,1294527,김홍선,1257671|1299252|69080|1254059|1044800,김우빈|이현우|김영철|조윤희|정만식
300498,거인,거인,2014-11-13,0,0,7.1,108,2014.0,11.0,1380841,Kim Tae-yong,1255881|1299249|1326155|1588284|1421184,최우식|김수현|강신철|신재하|박주희
301301,아마존의 눈물,아마존의 눈물,2010-03-25,0,0,7.8,88,2010.0,3.0,1382426,Kim Hyun-chul,110388,김남길
302660,"미안해, 고마워","미안해, 고마워",2011-05-26,0,0,6.0,114,2011.0,5.0,557418,Song Il-gon,1249253|1333030|1278162|4259|1077269,김지호|손종학|김수안|김영민|문정희
302917,왓니껴,왓니껴,2014-08-21,0,0,0.0,108,2014.0,8.0,231504,Lee Dong-sam,117349|572182|138525|1420867|2628401,심혜진|전노민|이주실|Cha Min-jee|Yoon Hee-won
302945,정사,정사,2014-10-30,0,0,6.0,91,2014.0,10.0,992658,김정환,1437984|2683854|2626142|1631744|1988030,Han Se-Ah|Jeon Ju-ho|Jung Wook|Park Eun-young|류성현
302979,산타바바라,산타바바라,2014-07-16,0,0,7.0,99,2014.0,7.0,150701,조성규,1257610|117504|929122|1372475|1601729,이상윤|윤진서|이솜|신동미|Baek Won-gil
303126,레드카펫,레드카펫,2014-10-23,0,0,5.9,117,2014.0,10.0,1731913,Park Beom-su,1257592|1073874|998412|1294526|1257657,윤계상|고준희|오정세|조달환|황찬성
303183,코알라,코알라,2013-10-24,0,0,6.0,103,2013.0,10.0,1410322,김주환,1410299|1295461|2244048|2276465,박영서|박진주|Song Yoo-ha|Park Yong-yeon
303184,내 연애의 기억,내 연애의 기억,2014-08-20,0,0,7.1,93,2014.0,8.0,1471895,Lee Kwon,1299516|235338|125731|1256357,송새벽|강예원|박그리나|Kim Hyun-joon
303186,별일 아니다,별일 아니다,2014-02-13,0,0,7.0,124,2014.0,2.0,1533261,Kim Sang-seok,1533261|1533265|572175,Kim Sang-seok|Kim Tae-hee|Baek Jae-ho
303187,숙희,숙희,2014-07-10,0,0,6.0,93,2014.0,7.0,1852052,양지은,87895|1203792|554025|1503655|3401985,채민서|조한철|양은용|홍서준|Kyu Rin Kim
303189,숫호구,숫호구,2014-08-07,0,0,6.0,80,2014.0,8.0,1773461,Back Seung-kee,1773461|1773457|1203792|1773464|3242915,Back Seung-kee|Son I-yong|조한철|Kim Sun-ho|Sin Ye-joo
303191,거짓말 2014,거짓말 2014,2014-10-22,0,0,3.0,75,2014.0,10.0,1702048,Lee Min-hwan,1468940|548649,Yoon Sul-hee|홍석연
303193,먹이사슬,먹이사슬,2014-09-17,0,0,4.5,100,2014.0,9.0,1755041,Han Dong-Ho,1468940|1371840|2125016|2125027|2125029,Yoon Sul-hee|Kim Min-hyuk|Uhm Da-hye|Son Ji-wan|Ryu Il-song
303654,파스카,파스카,2015-07-09,0,0,0.0,97,2015.0,7.0,1385887,Ahn Seon-kyoung,1192|1385886|2491476|2453990|932892,Kim So-hee|Sung Ho-jun|변중희|Im Hyeong-tae|신연숙
303784,사운드의 형이상학적 채집,사운드의 형이상학적 채집,2008-01-01,0,0,0.0,28,2008.0,1.0,1386219,Lee Hangjun,,
303967,나의 독재자,나의 독재자,2014-10-30,0,0,6.9,127,2014.0,10.0,108536,이해준,85008|21687|141541|989991|1386540,설경구|박해일|윤제문|Lee Byung-joon|류혜영
304320,못,못,2014-11-20,0,0,5.0,109,2014.0,11.0,1386830,Seo Ho-bin,2097754|1576061|1576062|1352931|587632,Ho Hyo-hoon|강봉성|Paul Lee|변준석|김미경
305812,애증,애증,2011-01-01,0,0,5.0,12,2011.0,1.0,,,939144|1299348|1388966|4020872,김혜나|고서희|U Jun Jung|Yoon Jung-joo
306598,"님아, 그 강을 건너지 마오","님아, 그 강을 건너지 마오",2014-11-27,0,0,8.0,85,2014.0,11.0,1424872,Jin Mo-young,2097714|2097715,Cho Byeong-man|Kang Gye-yeol
307217,우리는 형제입니다,우리는 형제입니다,2014-10-23,0,0,6.5,102,2014.0,10.0,90350,장진,138336|1024396|496937|1255877|223348,조진웅|김성균|김영애|윤진이|이해영
308420,봄,봄,2014-11-20,0,0,6.1,102,2014.0,11.0,38935,Cho Keun-hyun,17124|127706|1246517|1394799|1908290,박용우|김서형|이유영|Joo Young-ho|윤예희
308426,편지,편지,2014-11-28,0,0,0.0,16,2014.0,11.0,3807646,Lee Hyun-jung,,
308429,The way back,The way back,2014-09-20,0,0,7.575,11,2014.0,9.0,3129691,Sang-a Oh,3129692|3129702,Su-bin Jeon|Jong-wook Choi
308432,조문,조문,2014-11-30,0,0,0.0,20,2014.0,11.0,,,,
308603,위층 여자,위층 여자,2014-10-29,0,0,4.8,95,2014.0,10.0,2628593,Lee Chan-wook,1395162|1395163|2628576|2628578|1420868,서유리|Park Won-bin|Kim Seung-ah|Khan Mohammad Asaduzzman|Kim Gyeong-ryong
308610,힐링 메이트,힐링 메이트,2014-11-01,0,0,5.2,108,2014.0,11.0,1702052,Sin Jong-Geol,1395164|1365670|2628383|2628385,Eom Ji-hye|Jin Hye-Kyung|Lee Hong-sun|Lee Joo Yoon
309054,사랑을 놓치다,사랑을 놓치다,2006-01-26,0,0,6.2,118,2006.0,1.0,566365,추창민,85008|90472|127566|1238554|80459,설경구|송윤아|이기우|이휘향|장항선
309834,Pig Iron,Pig Iron,2010-05-01,0,0,7.2,30,2010.0,5.0,1012088,James Benning,,
311058,신성일의 행방불명,신성일의 행방불명,2006-02-16,0,0,5.0,103,2006.0,2.0,2149769,Shin Jae-in,,
311224,아빠를 빌려드립니다,아빠를 빌려드립니다,2014-11-20,0,0,7.2,112,2014.0,11.0,1399421,Kim Deok-su,69378|1077269|561199|1206961|124394,김상경|문정희|남보라|방민아|채정안
311630,덕수리 5형제,덕수리 5형제,2014-12-04,0,0,7.7,102,2014.0,12.0,1399830,Jeon Hyung-jun,1255392|1257657|1326172|1299516|1573923,윤상현|황찬성|이광수|송새벽|Lee Ji-yeon
311953,마지막 밥상,마지막 밥상,2008-03-19,0,0,6.0,93,2008.0,3.0,1024220,Roh Gyeong-tae,2238132|548649|4035649|1488079|4553500,백현주|홍석연|Bok-soon Hwang|김도연|Oh Heung-ki
313108,국제시장,국제시장,2014-12-17,0,105365782,7.5,126,2014.0,12.0,84852,윤제균,68903|28662|77188|96484|93996,황정민|김윤진|오달수|정진영|장영남
313628,오늘의 연애,오늘의 연애,2015-01-14,0,0,6.7,121,2015.0,1.0,568019,박진표,1250842|1248204|77282|1469148|1857962,이승기|문채원|이서진|정준영|Go Yoon
313782,다우더,다우더,2014-11-06,0,0,6.833,84,2014.0,11.0,1233840,구혜선,1233840|117349|1418762|1418769|140319,구혜선|심혜진|정지소|이해우|손지나
313980,캠퍼스 S 커플,캠퍼스 S 커플,2014-05-15,0,0,0.0,108,2014.0,5.0,1404695,Song Chang-yong,2052864|3478195|1191491|2182769|3643868,Moon Bo-ryoung|Seo Hyo-myeong|최필립|Hwang Bo-Mi|Park Ran
314327,상의원,상의원,2014-12-24,0,0,7.217,127,2014.0,12.0,1293617,이원석,80457|85173|1156197|587675|1346876,한석규|고수|박신혜|유연석|이유비
314491,디렉터스 컷,디렉터스 컷,2014-05-04,0,0,5.0,96,2014.0,5.0,1406146,Joonbum Park,2879363|3447779|2069920|3354701|2704831,박정표|Song Hee Han|Kim Ha-young|Jang Gi-hoon|Park In-ji
314493,누구에게나 찬란한,누구에게나 찬란한,2014-05-09,0,0,0.0,100,2014.0,5.0,1406151,Lim Yu-cheol,110388,김남길
314497,레디액션 청춘,레디액션 청춘,2014-11-13,0,0,7.2,125,2014.0,11.0,1406165,Jung Won-sik,1246923|1442583|1442578|1442580|1442577,동해|박소담|Woorin|Seo Eun-ah|Nam Seong-joon
314499,귀접,귀접,2014-05-29,0,0,6.2,80,2014.0,5.0,1406167,Lee Hyeon-cheol,1460203|1421051|1617158|1460204|1460205,Park Soo-in|Lee Eon-jeong|최리호|Jaeseung Kim|윤채영
314508,망대,망대,2014-05-07,0,0,0.0,63,2014.0,5.0,64452,문승욱,,
314569,살인재능,살인재능,2015-07-30,0,0,5.9,103,2015.0,7.0,1406330,Juhn Jai-hong,1964777|1421415|2195560|2195562|1145852,Kim Bum-joon|Bae Jung-hwa|Jun Bum-soo|Kyung Gyu-won|박지아
314571,들꽃,들꽃,2014-06-15,0,0,5.0,114,2014.0,6.0,1406331,Park Suk-young,1576059|1179570|1576060|1576062|1576061,정하담|조수향|Kwon Eun-soo|Paul Lee|강봉성
314586,거짓말,거짓말,2015-10-29,0,0,5.5,95,2015.0,10.0,1406362,Kim Dong-myung,567783|1274619|147853|118656|1420818,김꽃비|전신환|김영선|Kwon Nam-hee|Won Pung-yeon
314636,메이드 인 차이나,메이드 인 차이나,2014-10-25,0,0,5.0,100,2014.0,10.0,1276895,Kim Dong-hoo,1257590|1464070|117505|4037308|4401567,한채아|임화영|박기웅|Woo Yong-hee|Jung Tae-sung
314639,현기증,현기증,2014-11-06,0,0,6.5,94,2014.0,11.0,1125916,이돈구,496937|86887|117508|126347|1551424,김영애|송일국|김소은|도지원|이민지
314821,삼총사: 용감한 친구들,삼총사: 용감한 친구들,2013-01-01,0,0,10.0,0,2013.0,1.0,2404228,Jonk Wan Lee,,
314987,명기,명기,2014-12-30,0,0,5.5,94,2014.0,12.0,1949474,Kang Hyeon,1949476|1949481|1334230|1786872|224680,Kim Min-yeong|이상훈|김정팔|강용규|김기연
315202,스카우트,스카우트,2007-11-14,3600000,0,7.1,94,2007.0,11.0,24989,김현석,87540|1299243|138527|39258|138518,임창정|엄지원|박철민|이대연|백일섭
315439,사도,사도,2015-09-16,0,42165755,7.091,125,2015.0,9.0,126809,이준익,572225|20738|1704052|932821|37941,유아인|송강호|이효제|소지섭|문근영
315719,민우씨 오는 날,민우씨 오는 날,2014-03-27,0,0,7.2,28,2014.0,3.0,64883,강제규,1248204|85173|138531|1511024|87552,문채원|고수|김수로|손숙|유호정
316554,배드 버그,배드 버그,2013-07-20,0,0,0.0,27,2013.0,7.0,1411331,Kyung-Heub Song,,
317991,블랙스톤,블랙스톤,2016-03-28,0,0,5.3,92,2016.0,3.0,1024220,Roh Gyeong-tae,1128092|2035488|3670252|2238132,원태희|손석구|Jung Yong-sik|백현주
318541,워킹걸,워킹걸,2015-01-07,28600000,998000,5.7,112,2015.0,1.0,112018,Jung Bum-shik,556435|1149923|25003|573791|980225,조여정|클라라|김태우|김보연|라미란
318752,울언니,울언니,2014-12-04,0,0,5.5,97,2014.0,12.0,231510,Lee Je-rak,528339|1414399|1414400|2555612|543671,오광록|Yang Ha-Eun|지성원|Jo Sang-gu|권병길
319130,더 테너 리리코 스핀토,더 테너 리리코 스핀토,2014-10-11,500,0,6.0,121,2014.0,10.0,548654,김상만,10112|70209|127705|572018|85689,유지태|伊勢谷友介|차예련|北乃きい|Nataša Tapušković
319975,드롭박스,드롭박스,2015-03-03,0,0,7.545,79,2015.0,3.0,1434996,Brian Ivie,,
320150,빅매치,빅매치,2014-11-26,500,0,7.024,112,2014.0,11.0,127845,최호,73249|25004|1138821|141548|980225,이정재|신하균|보아|이성민|라미란
321172,천 번을 불러도,천 번을 불러도,2014-10-16,0,0,6.5,97,2014.0,10.0,1418745,Sin Seong-seop,1418738|1418739|147507|1418742|1418743,김최용준|Lee Cheong-mi|정민성|Park Jeong-sik|임재근
321191,허삼관,허삼관,2015-01-14,0,0,7.1,124,2015.0,1.0,75913,하정우,75913|83220|1510020|1267857|150126,하정우|하지원|남다름|No Kang-min|전혜진
321371,마녀,마녀,2014-09-11,0,0,6.7,93,2014.0,9.0,1419018,유영선,1421184|1421185|1421187|1421188|1794013,박주희|Na Soo-yoon|이미소|Sin Ye-jin|Lee Ik-jun
321449,시선 너머,시선 너머,2011-04-28,0,0,6.0,144,2011.0,4.0,132177,김대승,2406027|2406028|564846|240081|2406031,Park Jung-wook|Seo Ok-byeol|박미현|최무성|Danzan Davaanyam
322498,그림자,그림자,2007-10-11,0,0,5.3,87,2007.0,10.0,1149988,Kim Min-Sook,1346897|1420759|1420760|1046863|3399975,이무생|Jeon Bo-yeong|Myeong Seung-hun|이희준|정인지
322499,4요일,4요일,2008-12-11,0,0,1.0,80,2008.0,12.0,1420765,Seo Min-yeong,1299284|68904|84856|139511,Im Ye-won|이재용|정운택|Lee Won-jae
322527,마녀의 관,마녀의 관,2008-10-01,0,0,0.0,120,2008.0,10.0,1495747,Park Jin-seong,1420814|1420815|1420816|1096576,정승길|황택하|Kim Du-yong|이세랑
322528,미스터 좀비,미스터 좀비,2010-08-26,0,0,5.0,105,2010.0,8.0,1420822,이수성,1420818|1420819|557743|1420821|2125944,Won Pung-yeon|Bae Noo-ri|이용녀|Roh Hyung-wuk|이상훈
322529,킬링타임,킬링타임,2012-03-15,0,0,6.0,88,2012.0,3.0,1420828,Park Seong-soo,1307327|1420826|560065|1257584,이지혜|Kim Jin-geun|Kim Byung-choon|정애연
322530,환상극장,환상극장,2011-03-17,0,0,5.5,76,2011.0,3.0,1135344,Kim Tae-gon,1299252|127849|3117202|145381|1420832,이현우|추자현|Kim Deanna|Kwak Min-seok|장준녕
322534,수목장,수목장,2012-11-15,0,0,6.0,100,2012.0,11.0,554396,Park Kwang-chun,1244815|84980|1257602|1362362|1496155,이영아|온주완|박수진|연제욱|고원희
322535,부귀영화,부귀영화,2012-10-25,0,0,5.0,85,2012.0,10.0,563746,Jin-mi In,1420850|1420851|1420852,Lee Yul-ri|Park Hye-rin|Jeon Hui-gyeong
322537,아름다운 이별은 없다,아름다운 이별은 없다,2013-08-22,0,0,5.0,90,2013.0,8.0,1314706,Lee Sang-hwa,1420854|1332001,Ko Soo-hyun|Hwang Jung-a
322543,좀비스쿨,좀비스쿨,2014-09-25,0,0,6.8,87,2014.0,9.0,1420870,Kim suk-jung,1322003|1420867|1420868|1420869|140327,Baek Seo-bin|Cha Min-jee|Kim Gyeong-ryong|김승환|Park Jae-hoon
322587,화끈한 써비스: 어느 잔인한 미용사의,화끈한 써비스: 어느 잔인한 미용사의,2015-01-29,0,0,4.0,72,2015.0,1.0,1421054,Nam Ki-woong,1421051|551682|1421052|1421053,Lee Eon-jeong|이원종|Jo Kyeong-hoon|조하석
322671,콘돌은 날아간다,콘돌은 날아간다,2013-05-30,0,0,5.5,102,2013.0,5.0,96469,Jeon Soo-il,64453|1421415|96466,조재현|Bae Jung-hwa|Yoo Yeon-mi
322684,개와 늑대 사이의 시간,개와 늑대 사이의 시간,2007-06-21,0,0,5.3,110,2007.0,6.0,96469,Jeon Soo-il,86329|1079928|3279192,안길강|김선재|김귀선
322692,영도다리,영도다리,2010-07-01,0,0,5.0,83,2010.0,7.0,96469,Jeon Soo-il,125730|63446,박하선|김정태
323928,사랑은 단백질,사랑은 단백질,2008-06-24,0,0,7.0,24,2008.0,6.0,939147,연상호,108538|998412|2105052|2105053|2105054,양익준|오정세|Park Jin-su|Lee Don-yong|Choi Geun-chang
324357,생각보다 맑은,생각보다 맑은,2015-01-22,0,0,0.0,77,2015.0,1.0,1852026,한지원,1831725|1648983|2492676,양정화|엄상현|Lee Ho-min
324671,어우동: 주인없는 꽃,어우동: 주인없는 꽃,2015-01-29,0,0,5.583,100,2015.0,1.0,1420822,이수성,1619316|1489519|1489520|1299221|2150704,강은비|Yeo Wook-hwan|Yoo Jang-young|백도빈|김기두
324713,쇼킹 패밀리,쇼킹 패밀리,2006-05-08,0,0,0.0,111,2006.0,5.0,1425591,Kyung-soon,,
326614,다섯은 너무 많아,다섯은 너무 많아,2005-11-25,0,0,0.0,80,2005.0,11.0,1429773,Ahn Seul-Gi,1429775|1429776|1429777|1976839,Choi Si-hyung|Song Ye-Ju|Jo Byung-Gi|Kim Min-su
326854,내 심장을 쏴라,내 심장을 쏴라,2015-01-28,0,0,7.825,102,2015.0,1.0,2554179,Je-yong Mun,1299351|1207629|80654|63446|96632,이민기|여진구|유오성|김정태|신구
328716,조선명탐정: 사라진 놉의 딸,조선명탐정: 사라진 놉의 딸,2015-02-11,0,27387870,6.6,125,2015.0,2.0,1296088,김석윤,97024|77188|126880|462584|1533904,김명민|오달수|이연희|정원중|Hwang Chae-won
329253,장수상회,장수상회,2015-04-09,0,0,7.8,112,2015.0,4.0,64883,강제규,553237|1080935|138336|1010877|462583,박근형|윤여정|조진웅|한지민|황우슬혜
329321,살인캠프,살인캠프,2015-03-05,0,0,4.3,98,2015.0,3.0,1140066,Lee Sang-Bin,1299221|1436247|1155298|147505|1436248,백도빈|정시아|곽도원|김성오|Um Tae-goo
330829,도쿄택시,도쿄택시,2009-10-09,0,0,5.5,75,2009.0,10.0,1109731,김태식,1278966|590237|2253396|2253398|1685375,Masashi Yamada|山崎一|Yu Ha-Na|Lee dong-ho|武田裕光
330848,상어,상어,2007-10-07,0,0,5.0,107,2007.0,10.0,1299268,Kim Dong-hyun,1688581|1688582|1680319|945428,Kim Mi-Ya|Hong Seung-il|구성환|주진모
331251,스물,스물,2015-03-25,0,0,7.213,115,2015.0,3.0,1456792,이병헌,1257671|1320503|1257899|1252017|1346876,김우빈|이준호|강하늘|정소민|이유비
331422,달에 부는 바람,달에 부는 바람,2016-05-26,0,0,0.0,98,2016.0,5.0,86514,이승준,,
331423,잡식가족의 딜레마,잡식가족의 딜레마,2015-05-07,0,0,0.0,105,2015.0,5.0,1851185,Hwang Yoon,1851185,Hwang Yoon
331803,붕괴,붕괴,2014-10-09,0,0,0.0,78,2014.0,10.0,1442817,문정현,,
332260,적의 사과,적의 사과,2007-03-19,0,0,6.0,22,2007.0,3.0,1263929,이수진,1128004|1075354|1444366,유승목|이종필|김기천
332415,친절한 가정부,친절한 가정부,2015-02-26,0,0,3.75,75,2015.0,2.0,1315177,No Zin-soo,1006878|230369|1558292|1299269,Yeong-geon|希志あいの|Yeon Song-ha|Park In-Soo
332834,태양을 쏴라,태양을 쏴라,2015-03-19,0,0,5.0,87,2015.0,3.0,1109731,김태식,83015|117504|2016766|1239677,강지환|윤진서|Davis Choh|안석환
332941,청춘 그루브,청춘 그루브,2012-03-15,0,0,0.0,94,2012.0,3.0,1293686,변성현,570002|80984|16263|1293686,봉태규|이영훈|곽지민|변성현
333167,순수의 시대,순수의 시대,2015-03-05,0,3191168,7.0,113,2015.0,3.0,111411,Ahn Sang-hoon,63438|1311803|25004|1257899|42799,장혁|강한나|신하균|강하늘|손병호
333451,개: Dog Eat Dog,개: Dog Eat Dog,2015-03-05,0,0,4.5,105,2015.0,3.0,1447696,황욱,1400721|571168|1447699|1447707|2288847,Kim Sun-bin|Kwak Min-ho|Jung Joon-gyo|Lee Ha-min|공민정
333500,물속의 도시,물속의 도시,2015-02-12,0,0,0.0,80,2015.0,2.0,1066939,Kim Eung-soo,,
333713,헬머니,헬머니,2015-03-05,0,0,7.8,108,2015.0,3.0,127984,신한솔,105411|1044800|63446|1255548|1257584,김수미|정만식|김정태|이태란|정애연
334306,천안함 프로젝트,천안함 프로젝트,2013-09-05,0,0,7.0,75,2013.0,9.0,1931091,Baek Seung-woo,109060|2193287,강신일|이종인
334309,기화,기화,2015-02-26,0,0,6.0,127,2015.0,2.0,2426283,Moon Jeong-yun,1256357|1358060|4391193,Kim Hyun-joon|Son Min-ji|Gong Jae-min
334311,MB의 추억,MB의 추억,2012-10-18,0,0,7.0,65,2012.0,10.0,1107431,김재환,2189098|1235481|1376935|1753965|1239677,이명박|최수종|김제동|유인촌|안석환
334313,맥코리아,맥코리아,2012-10-18,0,0,0.0,78,2012.0,10.0,2193269,Kim Hyoung-ryol,2189098|1294800,이명박|공지영
335117,맛있는 택배,맛있는 택배,2015-04-02,0,0,4.4,84,2015.0,4.0,1710125,Gi Dae-ho,2073468|4191122|4190248|2619462|4191175,송기준|Son Ga-ram|Jeon Eun-jin|Ban Hee|Jeon Ye-eun
335157,비치하트애솔,비치하트애솔,2015-01-29,0,0,4.333,100,2015.0,1.0,2502797,Inan,560066|2620484|2197696|96663|3500688,Kwon Hyun-sang|Lee Ga-heun|한사명|박명신|Kim Dong-wan
335502,쿼바디스,쿼바디스,2014-12-10,0,0,7.0,105,2014.0,12.0,1107431,김재환,1453249|1239677,남명렬|안석환
335640,살인의뢰,살인의뢰,2015-03-12,0,0,5.8,102,2015.0,3.0,1453807,Son Yong-ho,69378|1024396|139493|1252867|1347175,김상경|김성균|박성웅|윤승아|김의성
335761,비밀의 화방,비밀의 화방,2013-12-11,0,0,0.0,68,2013.0,12.0,1349193,Jin Dal-rae,2636507|2636510|2636511,Joo Hye-ri|Song Jeong-eun|Baek Ma-ri
336053,무뢰한,무뢰한,2015-05-15,0,0,6.444,118,2015.0,5.0,1105286,오승욱,20737|110388|139493|1155298|573792,전도연|김남길|박성웅|곽도원|김민재
336054,마돈나,마돈나,2015-05-20,0,0,5.9,120,2015.0,5.0,577392,신수원,75914|2116909|4259|1567063|1337780,서영희|권소현|김영민|Yoo Soon-chul|변요한
336055,오피스,오피스,2015-09-03,0,0,6.4,111,2015.0,9.0,75918,홍원찬,21689|139493|573794|1347175|143541,고아성|박성웅|배성우|김의성|류현경
336744,차이나타운,차이나타운,2015-04-29,0,0,7.0,110,2015.0,4.0,1457187,한준희,146245|1067849|1436248|587634|1257601,김혜수|김고은|Um Tae-goo|박보검|고경표
337132,검은손,검은손,2015-04-16,0,0,5.4,96,2015.0,4.0,1458374,Park Jae-sik,1458368|223144|1496577|1630436|1335802,한고은|김성수|Bae Geu-rin|Shin Jung-sun|박서연
337301,꽃보다 처녀귀신,꽃보다 처녀귀신,2015-01-15,0,0,4.5,103,2015.0,1.0,118722,Park Je-hyun,2128951|2714750|1630449|1530559|4100875,Ahn Jae-Min|Maeng Seung-ji|김성은|장혁진|김미림
337943,뽀로로 극장판 눈요정 마을 대모험,뽀로로 극장판 눈요정 마을 대모험,2014-07-01,0,0,7.5,35,2014.0,7.0,1717811,Kim Hyun-ho,1272718|1272714|1577669|1272717|1577670,이선|함수정|홍소영|이미자|정미숙
338729,뷰티 인사이드,뷰티 인사이드,2015-08-20,0,14301869,7.7,127,2015.0,8.0,1480986,백,240145|1330423|1141056|573794|1156197,한효주|김대명|도지한|배성우|박신혜
338803,간신,간신,2015-05-21,0,6906250,6.0,131,2015.0,5.0,150150,민규동,150125|84751|1329984|1246517|87090,주지훈|김강우|임지연|이유영|천호진
339295,약장수,약장수,2015-04-23,0,0,6.0,104,2015.0,4.0,2692158,Jo Chi-eon,115904|138527|138525|118975|1335780,김인권|박철민|이주실|Choi Jae-hwan|Kim Si-young
339534,스피드,스피드,2015-10-22,0,0,6.0,108,2015.0,10.0,570549,Lee Sang-woo,1251348|132148|1678561|1352931|1299473,서준영|백성현|Choi Tae-hwan|변준석|임형준
340067,나의 절친 악당들,나의 절친 악당들,2015-06-25,0,0,5.2,109,2015.0,6.0,132452,임상수,88876|1073874|1466799|108538|143541,류승범|고준희|샘 오취리|양익준|류현경
340114,구럼비-바람이 분다,구럼비-바람이 분다,2013-10-06,0,0,0.0,100,2013.0,10.0,1466945,Sung Bong Cho,,
340579,삼례,삼례,2016-06-23,0,0,5.0,93,2016.0,6.0,1710038,Lee Hyun-jung,1200384|140305|557743|1284603|1710040,김보라|이선호|이용녀|Kwon Jai-hyun|Yoo So-hyeon
340746,악의 연대기,악의 연대기,2015-05-14,0,0,7.3,102,2015.0,5.0,235064,백운학,1015873|1024395|1347525|1252369|2260893,손현주|마동석|박서준|최다니엘|이상원
340819,연애의 맛,연애의 맛,2015-05-07,0,1520000,6.583,101,2015.0,5.0,980287,Aaron Kim,235338|96784|1646782|2097752|2463467,강예원|오지호|Ha Joo-hee|Hong Yi-joo|김중희
