movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month
133117,밍크코트,밍크코트,ko,2012-01-12,91,0,0,6.0,3,0.2001,['드라마'],"['Indiestory', 'AS Film']",['KR'],2012.0,1.0
133139,원 나잇 스탠드,원 나잇 스탠드,ko,2010-05-04,99,0,0,4.5,2,0.5172,['드라마'],['KT&G Sangsangmadang'],['KR'],2010.0,5.0
133146,웨딩스캔들,웨딩스캔들,ko,2012-09-06,90,0,0,5.0,1,1.1619,"['코미디', '로맨스']","['9ers Entertainment', 'Mains Entertainment']",['KR'],2012.0,9.0
133170,두 개의 문,두 개의 문,ko,2012-06-21,101,0,0,8.0,2,0.2696,['다큐멘터리'],"['PINKS', 'Cinema Dal']",['KR'],2012.0,6.0
133200,"광해, 왕이 된 남자","광해, 왕이 된 남자",ko,2012-09-13,131,0,0,7.7,153,1.8102,"['드라마', '역사']","['CJ Entertainment', 'Realies Pictures']",['KR'],2012.0,9.0
133240,말하는 건축가,말하는 건축가,ko,2012-03-08,95,0,0,9.0,1,0.5287,['다큐멘터리'],['Dhutayeon'],['KR'],2012.0,3.0
133248,파닥파닥,파닥파닥,ko,2012-07-25,78,0,0,7.456,34,0.8889,"['애니메이션', '드라마', '스릴러', '공포']","['E-dehi Animation Studio', 'CJ Entertainment']",['KR'],2012.0,7.0
133336,음란서생,음란서생,ko,2006-02-23,139,0,15610000,5.5,18,1.1454,"['로맨스', '코미디']","['CJ Entertainment', 'Bidangil Pictures', 'IM Pictures']",['KR'],2006.0,2.0
133476,무게,무게,ko,2013-04-10,108,0,0,5.5,15,1.0555,['드라마'],"['Next Entertainment World', 'TreeFilm']",['KR'],2013.0,4.0
133573,비밀애,비밀애,ko,2010-03-25,111,0,0,5.6,18,2.3174,"['드라마', '로맨스']","['Cinergy House', 'Boston Investments', 'CJ Entertainment', 'Michigan Venture Capital', 'Hanwha Entertainment Fund No. 1', 'M-Line Distribution']",['KR'],2010.0,3.0
133592,밀월도 가는 길,밀월도 가는 길,ko,2012-03-08,83,0,0,0.0,0,0.7774,['스릴러'],"['Korean Academy of Film Arts', 'CJ Entertainment']",['KR'],2012.0,3.0
133595,577 프로젝트,577 프로젝트,ko,2012-08-30,99,0,0,7.8,7,0.3963,"['모험', '코미디']","['Filament Pictures', 'Dasepo Club', 'Fantagio']",['KR'],2012.0,8.0
133601,이웃사람,이웃사람,ko,2012-08-22,110,0,0,7.3,88,4.7551,"['스릴러', '미스터리']","['Lotte Entertainment', 'Mr. Romance', 'kth', 'Zion Ent Inc.']",['KR'],2012.0,8.0
133603,공모자들,공모자들,ko,2012-08-28,111,0,0,6.6,48,0.7197,"['드라마', '액션', '스릴러', '범죄']","['Cinus Entertainment', '타임스토리그룹']",['KR'],2012.0,8.0
133605,두 번의 결혼식과 한 번의 장례식,두 번의 결혼식과 한 번의 장례식,ko,2012-06-21,106,0,0,5.2,22,1.6786,"['코미디', '로맨스']","['M-Line Distribution', 'Generation Blue Films', 'Jinjin Pictures', 'Kidari ENT']",['KR'],2012.0,6.0
133756,지슬: 끝나지 않은 세월 2,지슬: 끝나지 않은 세월 2,ko,2013-01-19,108,0,0,7.4,13,0.2317,"['드라마', '역사', '전쟁']","['Jinjin Pictures', 'Japari Film']",['KR'],2013.0,1.0
133964,명왕성,명왕성,ko,2013-07-11,107,0,0,6.967,30,0.5201,"['드라마', '미스터리']","['Sidus', 'JUNE Film']",['KR'],2013.0,7.0
133983,간첩,간첩,ko,2012-09-20,115,0,0,7.0,14,1.68,"['드라마', '액션', '코미디']","['Woollim', 'Lotte Entertainment']",['KR'],2012.0,9.0
133985,무서운 이야기,무서운 이야기,ko,2012-07-25,108,0,0,5.956,34,1.1288,"['공포', '스릴러']","['Soo Film', 'Lotte Entertainment', 'Daisy Entertainment', 'Cinergy House']",['KR'],2012.0,7.0
133989,두 개의 달,두 개의 달,ko,2012-07-12,86,0,0,6.3,10,0.5152,['공포'],"['Jupiter Film', 'Ghostpictures', 'Lotte Entertainment']",['KR'],2012.0,7.0
133991,유에프오,유에프오,ko,2012-05-24,91,0,0,5.5,4,0.794,"['미스터리', '드라마']",['Indiestory'],['KR'],2012.0,5.0
133994,옥탑방열기,옥탑방 열기,ko,2012-06-01,70,0,0,0.0,0,0.0261,[],[],[],2012.0,6.0
133998,홈 스위트 홈,홈 스위트 홈,ko,2012-03-15,95,0,0,0.0,0,0.981,['공포'],[],[],2012.0,3.0
134000,미쓰GO,미쓰GO,ko,2012-06-20,115,0,0,6.9,8,0.6005,"['액션', '코미디']","['Next Entertainment World', 'Film Dorothy', 'kth']",['KR'],2012.0,6.0
134002,천국의 아이들,천국의 아이들,ko,2012-05-24,105,0,0,6.0,1,0.4728,"['드라마', '가족']","['Invent Stone', 'Mirovision', 'Seoul Metropolitan Office of Education']",['KR'],2012.0,5.0
134004,파파,파파,ko,2012-02-01,118,0,0,6.0,5,1.3761,['드라마'],"['Sang Sang Film', 'Lotte Entertainment']",['KR'],2012.0,2.0
134013,아버지는 개다,아버지는 개다,ko,2010-10-11,97,0,0,5.0,2,0.8134,['드라마'],['LEESANGWOO FILM'],['KR'],2010.0,10.0
134014,트로피컬 마닐라,트로피컬 마닐라,ko,2008-01-01,89,0,0,4.3,6,0.5657,['드라마'],['LEESANGWOO FILM'],"['PH', 'KR']",2008.0,1.0
134020,경복,경복,ko,2013-07-11,69,0,0,0.0,0,0.1499,['드라마'],['KT&G Sangsangmadang'],['KR'],2013.0,7.0
134126,회사원,회사원,ko,2012-10-11,96,3500000,7339398,6.754,182,1.8089,"['드라마', '액션', '범죄', '스릴러']",['Showbox'],['KR'],2012.0,10.0
134273,영건 탐정사무소,영건 탐정사무소,ko,2012-08-30,95,30000,0,6.333,3,1.0067,"['액션', '코미디', '범죄']",[],['KR'],2012.0,8.0
134569,집,집,ko,2011-03-17,72,0,0,6.8,5,0.2202,"['애니메이션', '가족', '판타지']",['CJ Entertainment'],['KR'],2011.0,3.0
134768,조용한 세상,조용한 세상,ko,2006-12-14,107,0,0,7.1,18,1.0657,['스릴러'],"['LJ Film', 'Prime Entertainment']",['KR'],2006.0,12.0
135641,최강 로맨스,최강 로맨스,ko,2007-01-25,109,0,0,5.6,11,0.9095,"['코미디', '드라마', '로맨스']",['The Dream & Pictures'],['KR'],2007.0,1.0
135654,사랑할 때 이야기하는 것들,사랑할 때 이야기하는 것들,ko,2006-11-29,114,0,0,5.8,4,1.5109,"['로맨스', '드라마']","['Object Films', 'Cinema Service']",['KR'],2006.0,11.0
136707,굿모닝 프레지던트,굿모닝 프레지던트,ko,2009-10-22,131,0,0,6.15,10,0.3258,"['코미디', '드라마']","['Soran Playment', 'CJ Entertainment']",['KR'],2009.0,10.0
137349,"연애, 그 참을 수 없는 가벼움","연애, 그 참을 수 없는 가벼움",ko,2006-09-07,125,0,0,4.0,2,1.2831,"['로맨스', '코미디']",['CJ Entertainment'],['KR'],2006.0,9.0
137513,흑심모녀,흑심모녀,ko,2008-06-12,93,3,0,7.0,2,1.7209,['드라마'],"['Iroom Pictures', 'Show East']",['KR'],2008.0,6.0
137517,달콤한 거짓말,달콤한 거짓말,ko,2008-12-17,113,0,0,6.1,12,2.4365,"['로맨스', '코미디']","['CJ Entertainment', 'Tube Entertainment']",['KR'],2008.0,12.0
137545,마이 라띠마,마이 라띠마,ko,2012-10-05,126,0,0,7.4,7,1.7095,"['로맨스', '드라마']",['Lotte Entertainment'],['KR'],2012.0,10.0
137547,공정사회,공정사회,ko,2013-04-18,74,0,0,6.4,15,1.083,"['범죄', '스릴러']","['Atnine Film', 'Cinema Factory']",['KR'],2013.0,4.0
137945,택시 블루스,택시 블루스,ko,2007-12-21,105,0,0,5.0,3,0.0388,['다큐멘터리'],[],['KR'],2007.0,12.0
138058,5백만불의 사나이,5백만불의 사나이,ko,2012-07-19,107,0,0,4.7,7,1.9727,['코미디'],"['CJ Entertainment', 'Barunson E&A', 'JYP Entertainment', 'Harimao Pictures']",['KR'],2012.0,7.0
138614,아내의 애인을 만나다,아내의 애인을 만나다,ko,2007-04-26,92,0,0,4.8,6,1.2836,['드라마'],[],['KR'],2007.0,4.0
138665,용의자X,용의자X,ko,2012-10-18,110,0,10187540,6.636,70,1.79,"['스릴러', '미스터리']","['K&Entertainment', 'CJ Entertainment', 'Studio K', 'Twin Co. Ltd.']",['KR'],2012.0,10.0
138713,나는 왕이로소이다,나는 왕이로소이다,ko,2012-08-08,120,0,0,6.4,7,1.0329,"['역사', '코미디', '드라마']","['Lotte Entertainment', 'Daisy Entertainment']",['KR'],2012.0,8.0
139260,모피를 입은 비너스,모피를 입은 비너스,ko,2012-07-12,83,0,0,5.0,1,0.3678,"['드라마', '스릴러']",[],[],2012.0,7.0
139350,강철대오: 구국의 철가방,강철대오: 구국의 철가방,ko,2012-10-25,113,0,0,6.7,3,0.5278,['코미디'],[],['KR'],2012.0,10.0
139588,바비,바비,ko,2011-10-07,98,0,0,7.3,33,0.855,['드라마'],"['Mirovision', 'Ministry of Culture, Sports and Tourism', 'Arirang TV', 'Indiecom']",['KR'],2011.0,10.0
140212,내가 살인범이다,내가 살인범이다,ko,2012-11-08,119,0,0,7.151,311,1.6791,"['액션', '스릴러']","['Dasepo Club', 'Showbox']",['KR'],2012.0,11.0
140375,복숭아나무,복숭아나무,ko,2012-10-31,106,0,0,6.5,2,1.426,"['로맨스', '드라마']",['Next Entertainment World'],['KR'],2012.0,10.0
140380,26년,26년,ko,2012-11-29,135,4330000,0,6.853,68,0.8338,"['드라마', '스릴러']","['Chungeorahm Film', 'Invent Stone']",['KR'],2012.0,11.0
140629,터치,터치,ko,2012-11-08,99,0,0,6.0,2,0.2218,"['코미디', '로맨스']",[],['KR'],2012.0,11.0
140779,낙원 - 파라다이스,낙원-파라다이스,ko,2009-10-28,110,0,0,7.2,4,0.2968,['드라마'],"['TOHO', 'Samhwa Networks']",['KR'],2009.0,10.0
140981,그녀의 연기,그녀의 연기,ko,2013-06-13,27,0,0,5.4,7,1.5397,['드라마'],['Jeju Film Commission'],['KR'],2013.0,6.0
141032,백야,백야,ko,2012-11-15,75,0,40356,5.8,21,0.5876,['드라마'],['Cinema Dal'],['KR'],2012.0,11.0
141242,개들의 전쟁,개들의 전쟁,ko,2012-11-22,96,0,0,6.5,2,0.3803,"['액션', '코미디', '드라마']",[],['KR'],2012.0,11.0
142093,애인,애인,ko,2005-12-08,98,0,0,6.3,29,4.5615,"['로맨스', '드라마']","['KiHweck ShiDae', 'Showbox']",['KR'],2005.0,12.0
142284,점쟁이들,점쟁이들,ko,2012-10-03,119,0,0,6.2,21,1.0596,"['모험', '판타지', '코미디', '미스터리']","['Next Entertainment World', 'Dasepo Club', 'Saram Entertainment']",['KR'],2012.0,10.0
142533,나는 공무원이다,나는 공무원이다,ko,2011-02-01,101,0,0,6.3,8,0.4652,"['음악', '코미디']","['Mapofilm', 'Next Entertainment World']",['KR'],2011.0,2.0
144664,지옥화,지옥화,ko,2012-06-27,99,0,0,4.2,4,0.3655,['드라마'],['LEESANGWOO FILM'],"['PH', 'KR']",2012.0,6.0
145058,통통한 혁명,통통한 혁명,ko,2012-08-02,85,0,0,6.3,9,0.9569,"['코미디', '로맨스']",[],['KR'],2012.0,8.0
146083,청포도 사탕: 17년 전의 약속,청포도 사탕: 17년 전의 약속,ko,2012-09-06,104,0,0,4.5,2,1.1521,['드라마'],['Invent Stone'],['KR'],2012.0,9.0
146371,돈 크라이 마미,돈 크라이 마미,ko,2012-11-22,91,0,0,6.8,30,2.056,"['드라마', '스릴러']",['Seoul Broadcasting System'],['KR'],2012.0,11.0
146724,반창꼬,반창꼬,ko,2012-12-19,120,0,16786016,7.224,78,1.5539,"['드라마', '로맨스', '코미디']",['Next Entertainment World'],['KR'],2012.0,12.0
146817,하나안,하나안,ko,2012-10-11,88,0,0,7.0,5,0.238,"['드라마', '범죄']","['Flying Tiger Pictures', 'Indiestory']","['UZ', 'KR']",2012.0,10.0
147533,러시안 소설,러시안 소설,ko,2013-09-19,140,0,0,5.3,3,1.3586,['드라마'],"['Luz y Sonidos', 'KT&G Sangsangmadang']",['KR'],2013.0,9.0
147535,가시꽃,가시꽃,ko,2013-08-22,103,0,0,5.5,4,0.1899,"['스릴러', '드라마']","['DK Film Production', 'Indiestory']",['KR'],2013.0,8.0
149759,로보트 태권 V,로보트 태권 V,ko,1976-07-24,76,0,0,5.8,6,0.9578,"['애니메이션', 'SF', '액션']","['Yoo Productions', 'Seoul Donghwa']",['KR'],1976.0,7.0
150761,잠 못 드는 밤,잠 못 드는 밤,ko,2013-05-30,66,0,0,6.4,8,0.9808,"['드라마', '로맨스']",['Mocushura Film Production'],['KR'],2013.0,5.0
152282,소와 함께 여행하는 법,소와 함께 여행하는 법,ko,2010-11-01,110,0,0,7.1,5,0.9619,"['드라마', '로맨스']","['Lotte Entertainment', 'Bori Pictures']",['KR'],2010.0,11.0
153146,"이대로, 죽을 순 없다","이대로, 죽을 순 없다",ko,2005-08-18,106,0,0,5.2,4,1.437,"['액션', '코미디']",[],['KR'],2005.0,8.0
153422,마파도,마파도,ko,2005-03-10,105,0,0,6.2,9,1.6199,['코미디'],"['Corea Entertainment', 'CJ Entertainment']",['KR'],2005.0,3.0
153438,저녁의 게임,저녁의 게임,ko,2009-10-25,102,0,0,4.0,3,0.2733,['드라마'],['RealGoneCinemaTto'],['KR'],2009.0,10.0
154030,타워,타워,ko,2012-12-25,121,0,36531605,7.005,297,1.9945,"['액션', '드라마']","['CJ Entertainment', 'The Tower Pictures']",['KR'],2012.0,12.0
154031,누나,누나,ko,2013-01-03,103,0,0,6.0,1,1.5126,['드라마'],[],['KR'],2013.0,1.0
154326,마음이...,마음이...,ko,2006-10-25,97,0,0,7.2,14,0.8598,['드라마'],"['Fineworks', 'Showbox']",['KR'],2006.0,10.0
154381,마이 리틀 히어로,마이 리틀 히어로,ko,2013-01-09,135,0,0,7.0,9,0.8198,"['음악', '드라마']","['CJ Entertainment', 'Good Choice Cut Pictures']",['KR'],2013.0,1.0
154505,"1999, 면회","1999, 면회",ko,2013-02-21,83,0,0,8.0,3,1.018,['드라마'],['KwangHwaMoon Cinema'],['KR'],2013.0,2.0
155049,천년학,천년학,ko,2007-04-12,106,0,0,6.3,15,0.7843,['드라마'],[],['KR'],2007.0,4.0
155096,아멘,아멘,ko,2011-12-08,72,0,0,5.611,18,0.5806,['드라마'],['Kim Ki Duk Film'],['KR'],2011.0,12.0
155277,음치클리닉,음치클리닉,ko,2012-11-29,124,0,0,6.4,7,1.1952,"['로맨스', '드라마', '코미디']","['Lotte Entertainment', 'The Pictures with a View']",['KR'],2012.0,11.0
155603,결혼식 후에,결혼식 후에,ko,2009-12-03,110,0,0,5.5,2,0.8471,"['드라마', '미스터리']",[],['KR'],2009.0,12.0
155781,집행자,집행자,ko,2009-11-05,98,0,0,6.1,11,0.9686,['드라마'],['Sponge'],['KR'],2009.0,11.0
155941,청연,청연,ko,2005-12-29,133,0,0,6.8,10,0.9802,"['로맨스', '드라마']",['Korea Pictures'],['KR'],2005.0,12.0
157560,I AM.,I AM.,ko,2012-05-18,116,0,0,8.8,6,0.453,"['다큐멘터리', '음악']","['CJ Entertainment', 'SM Entertainment']",['KR'],2012.0,5.0
158445,7번방의 선물,7번방의 선물,ko,2013-01-23,127,0,80300000,7.903,460,1.9483,"['드라마', '코미디']","['Next Entertainment World', 'Fineworks']",['KR'],2013.0,1.0
158645,간 큰 가족,간 큰 가족,ko,2005-06-09,102,0,0,5.7,6,0.4594,"['코미디', '드라마']","['IM Pictures', 'Doosaboo Film', 'Showbox']",['KR'],2005.0,6.0
158656,듀엣,듀엣,ko,2012-04-19,96,0,0,4.0,2,0.0789,['드라마'],[],[],2012.0,4.0
159189,"안녕, 형아","안녕, 형아",ko,2005-05-27,95,0,0,7.2,10,1.3003,['드라마'],"['Myung Films', 'Cinema Service', 'MK Pictures', 'OCN', 'KD Media']",['KR'],2005.0,5.0
159230,자칼이 온다,자칼이 온다,ko,2012-11-15,107,0,1261947,6.0,36,2.0522,"['액션', '코미디']","['Lotte Entertainment', 'Nomad Films']",['KR'],2012.0,11.0
159702,나쁜 피,나쁜 피,ko,2012-11-01,130,0,0,5.7,3,0.913,['범죄'],[],['KR'],2012.0,11.0
160075,누구의 딸도 아닌 해원,누구의 딸도 아닌 해원,ko,2013-02-28,90,0,0,6.4,57,1.7397,['드라마'],"['Jeonwonsa Film', 'Finecut']",['KR'],2013.0,2.0
160107,약탈자들,약탈자들,ko,2009-06-17,90,0,0,5.0,2,0.1194,"['스릴러', '드라마']",[],['KR'],2009.0,6.0
160127,철암계곡의 혈투,철암계곡의 혈투,ko,2011-11-11,89,0,0,4.7,3,0.3209,"['스릴러', '액션']",[],['KR'],2011.0,11.0
160581,미스진은 예쁘다,미스진은 예쁘다,ko,2013-03-14,98,0,0,0.0,0,0.0338,[],[],['KR'],2013.0,3.0
160704,베를린,베를린,ko,2013-01-30,120,9000000,48965210,6.7,209,1.7718,"['액션', '스릴러', '범죄']","['CJ Entertainment', 'Filmmaker R&K', 'Union Investment Partners']",['KR'],2013.0,1.0
162146,남영동1985,남영동1985,ko,2012-11-22,106,0,0,7.4,22,1.8238,"['드라마', '역사']","['Atnine Film', 'Aura Pictures', 'Cinus Entertainment']",['KR'],2012.0,11.0
163971,해부학 교실,해부학 교실,ko,2007-07-11,111,0,3898774,5.588,17,0.9302,['공포'],"['Chungeorahm Film', 'Egg Film']",['KR'],2007.0,7.0
164481,핑크,핑크,ko,2012-03-15,97,0,0,5.0,4,0.1979,['드라마'],"['Mountain Pictures', 'Dongnyuk Film']",['KR'],2012.0,3.0
164611,파란 자전거,파란 자전거,ko,2007-04-19,97,0,0,5.5,2,1.0364,"['드라마', '로맨스', '가족']",[],[],2007.0,4.0
165049,아부의 왕,아부의 왕,ko,2012-06-21,118,0,0,7.1,4,0.7284,['코미디'],['Lotte Entertainment'],['KR'],2012.0,6.0
165213,신세계,신세계,ko,2013-02-21,134,0,0,7.402,489,3.1128,"['스릴러', '범죄', '드라마']","['Sanai Pictures', 'Peppermint & Company', 'Daemyung Culture Factory', 'Next Entertainment World', 'kth', 'Finecut']",['KR'],2013.0,2.0
165931,"소년, 소년을 만나다","소년, 소년을 만나다",ko,2008-11-20,35,0,0,3.1,12,1.1516,['로맨스'],['Generation Blue Films'],['KR'],2008.0,11.0
166919,여의도,여의도,ko,2010-12-02,88,0,0,5.0,3,1.0358,['드라마'],['Daydream'],['KR'],2010.0,12.0
167155,리튼,리튼,ko,2008-12-25,87,0,0,5.2,6,0.133,[],[],[],2008.0,12.0
167760,청담보살,청담보살,ko,2009-11-11,119,0,0,6.9,10,0.4744,['코미디'],"['Next Entertainment World', 'The Pictures with a View']",['KR'],2009.0,11.0
168208,호로비츠를 위하여,호로비츠를 위하여,ko,2006-05-25,108,0,2599705,6.909,11,0.3505,['드라마'],"['Sidus', 'DCG Plus', 'Showbox', 'Michigan Venture Capital']",['KR'],2006.0,5.0
169022,친구사이?,친구사이?,ko,2009-12-17,28,0,0,6.077,26,1.2464,"['로맨스', '코미디']",['Generation Blue Films'],['KR'],2009.0,12.0
169226,이장과 군수,이장과 군수,ko,2007-03-28,113,0,8095062,6.8,8,1.1171,['코미디'],"['Sidus', 'CJ Entertainment']",['KR'],2007.0,3.0
169792,허수아비들의 땅,허수아비들의 땅,ko,2009-04-30,80,0,0,5.4,5,0.3887,['드라마'],"['Teddy Roh Productions', 'Neon Productions', 'Tube Entertainment']","['FR', 'KR']",2009.0,4.0
170435,참을 수 없는,참을 수 없는,ko,2010-10-21,114,0,0,5.1,7,1.5096,['드라마'],['Cinergy House'],['KR'],2010.0,10.0
171587,나의 PS 파트너,나의 PS 파트너,ko,2012-12-06,114,0,0,6.878,94,1.8495,"['로맨스', '드라마', '코미디']",['CJ Entertainment'],['KR'],2012.0,12.0
172159,독,독,ko,2009-08-20,115,0,0,5.0,4,0.4446,['공포'],"['Indiestory', 'KM Culture']",['KR'],2009.0,8.0
172716,분노의 윤리학,분노의 윤리학,ko,2013-02-21,110,0,0,6.0,19,1.5422,"['스릴러', '드라마']","['Lotte Entertainment', 'TPS Company', 'Saram Entertainment']",['KR'],2013.0,2.0
172723,뒷담화: 감독이 미쳤어요,뒷담화: 감독이 미쳤어요,ko,2013-02-28,85,0,0,5.7,3,0.8235,"['코미디', '드라마']","['Filament Pictures', 'WithUs Films']",['KR'],2013.0,2.0
173413,"걱정마세요, 귀신입니다","걱정마세요, 귀신입니다",ko,2012-07-15,71,225,0,6.3,30,1.125,"['코미디', '드라마', '공포', '로맨스', '미스터리']",[],['KR'],2012.0,7.0
173969,로니를 찾아서,로니를 찾아서,ko,2009-06-04,92,0,0,0.0,0,0.5621,['드라마'],['Jinjin Pictures'],['KR'],2009.0,6.0
174014,살인의 강,살인의 강,ko,2010-09-30,99,0,0,3.3,3,0.8121,"['드라마', '미스터리']","['Mountain Pictures', 'INDELINE']",['KR'],2010.0,9.0
178743,만남의 광장,만남의 광장,ko,2007-08-15,107,0,0,5.7,8,2.1691,['코미디'],['Michigan Venture Capital'],['KR'],2007.0,8.0
178832,방독피,방독피,ko,2010-10-07,123,0,0,4.4,5,0.1625,"['판타지', '드라마']",['DOO ENTERTAINMENT COMPANY'],['KR'],2010.0,10.0
180252,연애의 온도,연애의 온도,ko,2013-03-21,112,0,0,6.0,32,1.172,"['코미디', '드라마', '로맨스']","['Lotte Entertainment', 'Michigan Venture Capital', 'Vanguard Studio']",['KR'],2013.0,3.0
180651,전설의 주먹,전설의 주먹,ko,2013-04-10,153,0,0,7.1,50,0.907,"['액션', '드라마']","['Cinema Service', 'CJ Entertainment']",['KR'],2013.0,4.0
181647,박수건달,박수건달,ko,2013-01-09,128,0,0,6.8,16,1.1044,"['코미디', '범죄']",['Showbox'],['KR'],2013.0,1.0
182525,어쿠스틱,어쿠스틱,ko,2010-10-28,88,0,0,4.833,3,2.1683,"['음악', '드라마']",['M-Line Distribution'],['KR'],2010.0,10.0
182633,용서받지 못한 자,용서받지 못한 자,ko,2005-11-18,121,0,0,6.9,19,0.5566,['드라마'],"['A&D Pictures', 'Chungeorahm Film']",['KR'],2005.0,11.0
183921,90분,90분,ko,2011-01-22,94,0,0,5.3,5,1.9909,"['미스터리', '스릴러']","['9ers Entertainment', 'Saram Entertainment']",['KR'],2011.0,1.0
184987,한,한,xx,2007-07-11,12,0,0,5.786,7,0.0506,['드라마'],['Korea National University of Arts'],['KR'],2007.0,7.0
185973,패는 여자,패는 여자,ko,2012-10-17,88,0,0,5.0,2,0.5934,[],[],['KR'],2012.0,10.0
188594,내가 고백을 하면,내가 고백을 하면,ko,2012-11-15,100,0,0,7.0,3,1.1825,['드라마'],"['Sponge', 'Film JoseE', 'Mains Entertainment']",['KR'],2012.0,11.0
189081,파파로티,파파로티,ko,2013-03-14,127,0,0,7.1,28,2.1293,"['드라마', '코미디', '음악']","['KM Culture', 'Michigan Venture Capital']",['KR'],2013.0,3.0
189150,남자사용설명서,남자사용설명서,ko,2013-02-14,116,0,0,6.4,25,1.3639,"['코미디', '로맨스']",[],['KR'],2013.0,2.0
190018,돌이킬 수 없는,돌이킬 수 없는,ko,2010-11-04,88,0,0,6.4,9,1.3213,"['스릴러', '드라마']","['KD Media', 'Korean Film Council', 'Sponge', 'Jackfilms', 'M-Line Distribution']",['KR'],2010.0,11.0
191052,노리개: 그녀의 눈물,노리개: 그녀의 눈물,ko,2013-04-17,101,0,0,6.6,19,1.2307,"['범죄', '스릴러']","['JNC Media Group', 'Mountain Pictures']",['KR'],2013.0,4.0
193278,살결,살결,ko,2007-05-10,93,0,0,4.778,9,1.0921,"['드라마', '로맨스']",[],[],2007.0,5.0
193689,고령화 가족,고령화 가족,ko,2013-05-09,113,0,0,7.0,12,0.7187,"['드라마', '코미디']","['CJ Entertainment', 'Invent Stone']",['KR'],2013.0,5.0
